keyword,assay_chembl_id,assay_description,molecule_chembl_id,smiles,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value
HMC-1,CHEMBL3368587,Cell cycle arrest in human HMC-1.2 cells assessed as accumulation at sub-G1 phase after 24 hrs by flow cytometric analysis,CHEMBL3102948,COc1ccc(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)cc1OC,Inhibition,,%,,Dose-dependent effect,
HMC-1,CHEMBL4200597,Cytotoxicity against human HMC-1.2 cells assessed as reduction in cell viability after 72 hrs by Alamar blue assay,CHEMBL4216901,CCOc1cc(CNCC2CCNCC2)ccc1OCc1ccc(Cl)cc1,IC50,2560.0,nM,=,,5.59
HMC-1,CHEMBL4200597,Cytotoxicity against human HMC-1.2 cells assessed as reduction in cell viability after 72 hrs by Alamar blue assay,CHEMBL4203174,Cc1ccc(COc2ccc(CNCC3CCNCC3)cc2)cc1,IC50,4000.0,nM,=,,5.40
HMC-1,CHEMBL4200597,Cytotoxicity against human HMC-1.2 cells assessed as reduction in cell viability after 72 hrs by Alamar blue assay,CHEMBL4208049,Cc1cc(-c2ccc(CNCC3CCNCC3)o2)ccc1Br,IC50,2560.0,nM,=,,5.59
HMC-1,CHEMBL4200597,Cytotoxicity against human HMC-1.2 cells assessed as reduction in cell viability after 72 hrs by Alamar blue assay,CHEMBL4216901,CCOc1cc(CNCC2CCNCC2)ccc1OCc1ccc(Cl)cc1,Activity,,,,Dose-dependent effect,
HMC-1,CHEMBL4200597,Cytotoxicity against human HMC-1.2 cells assessed as reduction in cell viability after 72 hrs by Alamar blue assay,CHEMBL4203174,Cc1ccc(COc2ccc(CNCC3CCNCC3)cc2)cc1,Activity,,,,Dose-dependent effect,
HMC-1,CHEMBL4200597,Cytotoxicity against human HMC-1.2 cells assessed as reduction in cell viability after 72 hrs by Alamar blue assay,CHEMBL4208049,Cc1cc(-c2ccc(CNCC3CCNCC3)o2)ccc1Br,Activity,,,,Dose-dependent effect,
HMC-1,CHEMBL4731357,Induction of apoptosis in human HMC-1.2 cells by flow cytometry,CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Activity,,,,Active,
HMC-1,CHEMBL4731357,Induction of apoptosis in human HMC-1.2 cells by flow cytometry,CHEMBL4789110,CN(C(=O)c1ccccc1)[C@@H]1C[C@H]2O[C@@](C)([C@@H]1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Activity,,,,Active,
HMC-1,CHEMBL4731357,Induction of apoptosis in human HMC-1.2 cells by flow cytometry,CHEMBL4778063,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,Activity,,,,Not Active,
HMC-1,CHEMBL5152519,Antibacterial activity against Escherichia coli DHMC-1 assessed as inhibition of bacterial growth incubated for 24 hrs by CLSI based method,CHEMBL5207572,FC(F)(F)c1ccc2c(Nc3ccc(Cl)c(Cl)c3)cc(C(F)(F)F)nc2c1,MIC,128.0,ug.mL-1,>,,
HMC-1,CHEMBL5152519,Antibacterial activity against Escherichia coli DHMC-1 assessed as inhibition of bacterial growth incubated for 24 hrs by CLSI based method,CHEMBL5201097,FC(F)(F)c1ccc(Nc2cc(C(F)(F)F)nc3cc(C(F)(F)F)ccc23)nc1,MIC,128.0,ug.mL-1,>,,
HMC-1,CHEMBL5152519,Antibacterial activity against Escherichia coli DHMC-1 assessed as inhibition of bacterial growth incubated for 24 hrs by CLSI based method,CHEMBL5195165,O=c1cc(C(F)(F)F)[nH]c2cc(C(F)(F)F)cc(Nc3ccc(C(F)(F)F)cn3)c12,MIC,128.0,ug.mL-1,>,,
HMC-1,CHEMBL5152519,Antibacterial activity against Escherichia coli DHMC-1 assessed as inhibition of bacterial growth incubated for 24 hrs by CLSI based method,CHEMBL5175168,O=c1cc(C(F)(F)F)[nH]c2cc(C(F)(F)F)cc(N[C@H]3CC[C@H](C(F)(F)F)CC3)c12,MIC,128.0,ug.mL-1,>,,
RBL-2H3,CHEMBL619400,5-LO inhibitory activity determined by measuring the conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cell using thin-layer chromatography; Not determined,CHEMBL2113731,CCCCN(O)C(=O)NCc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(Cl)cc1,IC50,,nM,,Not Determined,
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL2113723,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(Br)cc1,IC50,19.0,nM,=,,7.72
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL2113722,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1cccc(Br)c1,IC50,43.0,nM,=,,7.37
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL2113733,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCS(=O)(=O)c1ccccc1Br,IC50,161.0,nM,=,,6.79
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL2113725,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1c(F)c(F)cc(F)c1F,IC50,118.0,nM,=,,6.93
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL2113730,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(OC)cc1,IC50,71.0,nM,=,,7.15
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL59051,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCC,IC50,424.0,nM,=,,6.37
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL59598,CC(C#Cc1ccc(Oc2ccc(F)cc2)o1)N(O)C(N)=O,IC50,298.0,nM,=,,6.53
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL2113724,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(Cl)c(Cl)c1,IC50,17.0,nM,=,,7.77
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,804.0,nM,=,,6.09
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL2113721,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccccc1Br,IC50,33.0,nM,=,,7.48
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL2113720,COc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(CNC(=O)N(C)O)c1OCCSc1ccc(Cl)cc1,IC50,100.0,nM,=,,7.00
RBL-2H3,CHEMBL619403,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells,CHEMBL2113732,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCS(=O)(=O)c1c(F)c(F)cc(F)c1F,IC50,520.0,nM,=,,6.28
RBL-2H3,CHEMBL619404,5-lipoxygenase inhibitory activity determined by measuring the conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cell using thin-layer chromatography; Not determined,CHEMBL2113726,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCS(=O)(=O)c1ccc(Br)cc1,IC50,,nM,,Not Determined,
RBL-2H3,CHEMBL619405,5-lipoxygenase inhibitory activity determined by measuring the conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cell using thin-layer chromatography.,CHEMBL2113727,CCCCN(O)C(=O)Nc1cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(Cl)cc1,IC50,58.0,nM,=,,7.24
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL160163,CCCOc1c(NC(=O)N(O)CCC)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,10000.0,nM,=,,5.00
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL155873,CCCOc1c(NC(=O)N(O)C(C)C)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,2830.0,nM,=,,5.55
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL346538,CCCCN(O)C(=O)Nc1cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCC,IC50,420.0,nM,=,,6.38
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL160290,CCCOc1c(NC(=O)N(O)C(C)CC)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,600.0,nM,=,,6.22
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL347382,CCCOc1c(NC(=O)N(O)CC)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,150.0,nM,=,,6.82
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL155975,CCCOc1c(NC(=O)N(O)C2CCCCC2)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,2540.0,nM,=,,5.59
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL347382,CCCOc1c(NC(=O)N(O)CC)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,3000.0,nM,=,,5.52
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,1250.0,nM,=,,5.90
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL155873,CCCOc1c(NC(=O)N(O)C(C)C)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,3000.0,nM,=,,5.52
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL348609,CCCOc1cc([C@H]2CC[C@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(N(CC)C(=O)N(O)CC)c1OCCC,IC50,1340.0,nM,=,,5.87
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL160290,CCCOc1c(NC(=O)N(O)C(C)CC)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,450.0,nM,=,,6.35
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL346538,CCCCN(O)C(=O)Nc1cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCC,IC50,500.0,nM,=,,6.30
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL160571,CCCNC(=O)N(O)c1cc([C@H]2CC[C@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OCCC)c1OCCC,IC50,3000.0,nM,=,,5.52
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL160148,CCCOc1c(NC(=O)N(O)Cc2ccccc2)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,2240.0,nM,=,,5.65
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL160692,CCCOc1c(NC(=O)N(C)O)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,630.0,nM,=,,6.20
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL155851,CCCOc1c(NC(=O)N(O)C(C)(C)C)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,2900.0,nM,=,,5.54
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL160163,CCCOc1c(NC(=O)N(O)CCC)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,10000.0,nM,=,,5.00
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL434090,CCCOc1cc([C@H]2CC[C@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(N(CC)C(=O)N(C)O)c1OCCC,IC50,3070.0,nM,=,,5.51
RBL-2H3,CHEMBL875091,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells.,CHEMBL160148,CCCOc1c(NC(=O)N(O)Cc2ccccc2)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,8000.0,nM,=,,5.10
RBL-2H3,CHEMBL618051,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells; Not tested,CHEMBL155760,CCCOc1cc([C@H]2CC[C@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(N(CC)C(=O)N(O)CCC)c1OCCC,IC50,,nM,,Not Determined,
RBL-2H3,CHEMBL618051,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells; Not tested,CHEMBL160839,CCCOc1cc([C@H]2CC[C@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(N(O)C(=O)NCC)c1OCCC,IC50,,nM,,Not Determined,
RBL-2H3,CHEMBL618051,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells; Not tested,CHEMBL160218,CCCOc1c(NC(=O)NO)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,,nM,,Not Determined,
RBL-2H3,CHEMBL618051,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells; Not tested,CHEMBL155975,CCCOc1c(NC(=O)N(O)C2CCCCC2)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,,nM,,Not Determined,
RBL-2H3,CHEMBL618051,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells; Not tested,CHEMBL155851,CCCOc1c(NC(=O)N(O)C(C)(C)C)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,,nM,,Not Determined,
RBL-2H3,CHEMBL618051,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells; Not tested,CHEMBL160218,CCCOc1c(NC(=O)NO)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,,nM,,Not Determined,
RBL-2H3,CHEMBL618051,In vitro inhibition of 5-lipoxygenase in RBL-2H3 (Rat basophilic leukemia) cells; Not tested,CHEMBL160692,CCCOc1c(NC(=O)N(C)O)cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc1OC,IC50,,nM,,Not Determined,
RBL-2H3,CHEMBL618053,In vitro inhibitory activity against 5-lipoxygenase in an RBL-2H3 cell lysate,CHEMBL73135,NC(=O)N(O)CCC#Cc1ccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)o1,IC50,200.0,nM,<,,
RBL-2H3,CHEMBL618053,In vitro inhibitory activity against 5-lipoxygenase in an RBL-2H3 cell lysate,CHEMBL73706,NC(=O)N(O)CCC#Cc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)o1,IC50,200.0,nM,<,,
RBL-2H3,CHEMBL619994,The compound was tested for inhibitory activity against 5-lipoxygenase translocation inhibitor in RBL-2H3 cells,CHEMBL314449,C[C@H](C(=O)O)c1ccc2ccc(OCc3ccc4ccccc4n3)cc2c1.NC(CO)(CO)CO,IC50,46.8,nM,=,,7.33
RBL-2H3,CHEMBL619995,The compound was tested for inhibitory activity against 5-lipoxygenase translocation inhibitor in rat RBL-2H3 cells,CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,IC50,5.0,nM,=,,8.30
RBL-2H3,CHEMBL620867,The compound was tested for inhibition of 5-lipoxygenase in rat RBL-2H3 cells,CHEMBL84750,c1ccc2nc(COc3cccc4ccccc34)ccc2c1,Inhibition,10000.0,nM,>,,
RBL-2H3,CHEMBL620868,The compound was tested for inhibition of 5-lipoxygenase translocation in SAR in rat RBL-2H3 cells,CHEMBL84750,c1ccc2nc(COc3cccc4ccccc34)ccc2c1,Inhibition,500.0,nM,=,,
RBL-2H3,CHEMBL620869,The compound was tested for inhibition of 5-lipoxygenase translocation in SAR in rat RBL-2H3 cells,CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,Inhibition,35.0,nM,=,,
RBL-2H3,CHEMBL620870,The compound was tested for inhibition of isolated 5-lipoxygenase translocation into rat RBL-2H3 cells,CHEMBL314449,C[C@H](C(=O)O)c1ccc2ccc(OCc3ccc4ccccc4n3)cc2c1.NC(CO)(CO)CO,Inhibition,53.0,nM,=,,
RBL-2H3,CHEMBL620028,Inhibition of 5-lipoxygenase on rat basophil leukemia cell (RBL-2H3) lysate as 5-HETE production at 32 uM,CHEMBL293057,NC(=O)N(O)Cc1ccc(CO)o1,Inhibition,12.0,%,=,,
RBL-2H3,CHEMBL620028,Inhibition of 5-lipoxygenase on rat basophil leukemia cell (RBL-2H3) lysate as 5-HETE production at 32 uM,CHEMBL58196,CC(NC(N)=O)c1cc2ccccc2s1,Inhibition,-2.0,%,=,,
RBL-2H3,CHEMBL620028,Inhibition of 5-lipoxygenase on rat basophil leukemia cell (RBL-2H3) lysate as 5-HETE production at 32 uM,CHEMBL294882,CC(c1ccc(C(=O)O)o1)N(O)C(N)=O,Inhibition,-6.0,%,=,,
RBL-2H3,CHEMBL620028,Inhibition of 5-lipoxygenase on rat basophil leukemia cell (RBL-2H3) lysate as 5-HETE production at 32 uM,CHEMBL441247,CC(c1cc2ccccc2s1)N(O)C(=O)NCC(=O)O,Inhibition,39.0,%,=,,
RBL-2H3,CHEMBL620028,Inhibition of 5-lipoxygenase on rat basophil leukemia cell (RBL-2H3) lysate as 5-HETE production at 32 uM,CHEMBL292895,CC(c1cc2ccccc2s1)N(OCc1ccccc1)C(N)=O,Inhibition,-10.0,%,=,,
RBL-2H3,CHEMBL620028,Inhibition of 5-lipoxygenase on rat basophil leukemia cell (RBL-2H3) lysate as 5-HETE production at 32 uM,CHEMBL305563,CON(C(N)=O)C(C)c1cc2ccccc2s1,Inhibition,-2.0,%,=,,
RBL-2H3,CHEMBL620028,Inhibition of 5-lipoxygenase on rat basophil leukemia cell (RBL-2H3) lysate as 5-HETE production at 32 uM,CHEMBL302655,CC(c1cc2ccccc2s1)N(OCCO)C(N)=O,Inhibition,-14.0,%,=,,
RBL-2H3,CHEMBL637710,Binding affinity against rat adenosine A1 receptor in RBL-2H3 cells,CHEMBL118923,Cl.Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,Ki,226.0,nM,=,,6.65
RBL-2H3,CHEMBL637926,Inhibition of [125I]AB-MECA (0.15 nM) binding to Adenosine A3 receptor of RBL-2H3 cell membranes; No inhibition at 100 uM,CHEMBL608275,C#C[C@@H](O)[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,Inhibition,,%,,Not Active,
RBL-2H3,CHEMBL637927,Inhibition of [125I]AB-MECA (0.15 nM) binding to Adenosine A3 receptor of RBL-2H3 cell membranes; No inhibition at 10 uM,CHEMBL606438,C#C[C@H](O)[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,Inhibition,,%,,Not Active,
RBL-2H3,CHEMBL637928,Inhibition of [125I]AB-MECA (0.15 nM) binding to Adenosine A3 receptor of RBL-2H3 cell membranes,CHEMBL464859,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,Ki,110.0,nM,=,,6.96
RBL-2H3,CHEMBL640385,Inhibitory activity against binding of [125I]I-AB-MECA to Adenosine A3 receptor in membranes of rat basophilic RBL-2H3 cells at 1 uM,CHEMBL118923,Cl.Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,Inhibition,35.0,%,=,,
RBL-2H3,CHEMBL643125,Binding affinity at rat adenosine A3 receptor in RBL-2H3 cells,CHEMBL133809,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1N,Ki,10.0,nM,>,,
RBL-2H3,CHEMBL643125,Binding affinity at rat adenosine A3 receptor in RBL-2H3 cells,CHEMBL302376,NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,Ki,10.0,nM,>,,
RBL-2H3,CHEMBL643125,Binding affinity at rat adenosine A3 receptor in RBL-2H3 cells,CHEMBL133591,N[C@@H]1[C@@H](O)[C@H](n2cnc3c(NC4CCCC4)ncnc32)O[C@@H]1CO,Ki,10.0,nM,>,,
RBL-2H3,CHEMBL643125,Binding affinity at rat adenosine A3 receptor in RBL-2H3 cells,CHEMBL338352,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](N)[C@H]1O,Ki,84.0,nM,=,,7.08
RBL-2H3,CHEMBL643126,Binding affinity at rat adenosine A3 receptor in RBL-2H3 cells; Not determined,CHEMBL132629,N[C@H]1[C@@H](O)[C@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)O[C@@H]1CO,Ki,,nM,,Not Determined,
RBL-2H3,CHEMBL643126,Binding affinity at rat adenosine A3 receptor in RBL-2H3 cells; Not determined,CHEMBL340998,N=C(N)N[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,Ki,,nM,,Not Determined,
RBL-2H3,CHEMBL643129,Binding affinity of adenosine derivative for endogenous rat Adenosine A3 receptor of RBL-2H3,CHEMBL342873,OCC12CC1C(n1cnc3c(NCc4cccc(I)c4)nc(Cl)nc31)C(O)C2O,Ki,2.9,nM,=,,8.54
RBL-2H3,CHEMBL643129,Binding affinity of adenosine derivative for endogenous rat Adenosine A3 receptor of RBL-2H3,CHEMBL307199,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,Ki,2.7,nM,=,,8.57
RBL-2H3,CHEMBL643129,Binding affinity of adenosine derivative for endogenous rat Adenosine A3 receptor of RBL-2H3,CHEMBL344187,O=C1NCC[C@@]12O[C@@H](n1cnc3c(NCc4cccc(I)c4)ncnc31)[C@H](O)[C@@H]2O,Ki,51.0,nM,=,,7.29
RBL-2H3,CHEMBL643129,Binding affinity of adenosine derivative for endogenous rat Adenosine A3 receptor of RBL-2H3,CHEMBL111545,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC,Ki,357.0,nM,=,,6.45
RBL-2H3,CHEMBL643133,Binding affinity against rat adenosine A3 receptor in RBL-2H3 cells,CHEMBL118923,Cl.Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,Ki,1000.0,nM,>,,
RBL-2H3,CHEMBL642024,Binding affinity of adenosine derivative for endogenous rat Adenosine A3 receptor of RBL-2H3; ND is not determined,CHEMBL431733,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,Ki,,,,No data,
RBL-2H3,CHEMBL642025,Binding affinity of adenosine derivative for endogenous rat Adenosine A3 receptor of RBL-2H3; Not determined,CHEMBL88147,O=C(Cc1ccccc1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,Ki,,,,No data,
RBL-2H3,CHEMBL647733,Binding affinity against rat adenosine A2A receptor in RBL-2H3 cells,CHEMBL118923,Cl.Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,Ki,97.6,nM,=,,7.01
RBL-2H3,CHEMBL749229,Agonist activity against M4 muscarinic receptor expressed in RBL-2H3 Mast cells.,CHEMBL143468,CN1CCC=C(c2nsnc2OCCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,EC50,1100.0,nM,=,,5.96
RBL-2H3,CHEMBL749229,Agonist activity against M4 muscarinic receptor expressed in RBL-2H3 Mast cells.,CHEMBL14,C[N+](C)(C)CCOC(N)=O.[Cl-],EC50,290.0,nM,=,,6.54
RBL-2H3,CHEMBL749229,Agonist activity against M4 muscarinic receptor expressed in RBL-2H3 Mast cells.,CHEMBL336478,CN1CCC=C(c2nsnc2OCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,EC50,100000.0,nM,>,,
RBL-2H3,CHEMBL749229,Agonist activity against M4 muscarinic receptor expressed in RBL-2H3 Mast cells.,CHEMBL335542,CN1CCC=C(c2nsnc2OCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,EC50,5.2,nM,=,,8.28
RBL-2H3,CHEMBL749229,Agonist activity against M4 muscarinic receptor expressed in RBL-2H3 Mast cells.,CHEMBL143466,CN1CCC=C(c2nsnc2SCCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,EC50,4.7,nM,=,,8.33
